CTT,CGGH,CGGHH,mhh,sigma
0.5,0.8,-0.8,0.295,0.012441910803318
0.5,-1.0,-1.0,0.625,0.0082466723397374
-1.5,1.0,0.0,0.745,0.0023146774619817
-1.0,1.0,0.6,0.735,0.0042606401257216
0.5,0.0,0.2666,0.7050000000000001,0.0006296569481492
0.5,-1.0,-0.8,0.315,0.0160440988838672
-3.0,0.2666,0.2666,0.675,0.0236644800752401
0.5,0.6666,0.3333,0.035,0.0536286421120166
-1.5,0.6666,0.2666,0.28500000000000003,0.0694131851196289
-1.0,-0.6,-0.8,0.045,0.3950436115264893
-1.5,0.0,-0.2,0.745,0.0035274690017104
-1.0,-0.5333,0.2666,0.715,0.002204930409789
0.5,0.2,-0.2,0.195,0.0013737607514485
-1.5,-0.5333,0.0,0.775,0.0017850971780717
-3.0,1.0,-0.2,0.245,0.4804957509040833
-1.0,1.0,-0.2,0.375,0.0210613049566745
0.5,-0.8,-0.2,0.395,0.0014364295639097
-1.5,1.0,0.0,0.665,0.0057708192616701
-1.5,-1.0,-0.2,0.6950000000000001,0.0021988251246511
-1.5,1.0,0.0,0.635,0.0057738167233765
-1.5,0.2,-0.8,0.405,0.0588923096656799
-1.5,0.5333,-0.2,0.065,0.2755098044872284
-1.0,-0.5333,0.3333,0.275,0.0396458879113197
0.5,0.6666,0.0,0.405,0.0012613151920959
-3.0,0.5333,0.2666,0.735,0.0106153879314661
-1.5,0.8,1.0,0.585,0.0194622557610273
-3.0,0.6666,0.0,0.515,0.0469624176621437
-3.0,0.2666,0.0666,0.255,0.3536566495895386
0.5,-1.0,1.0,0.195,0.0852845758199691
0.5,0.8,-0.8,0.155,0.0131358001381158
0.5,1.0,1.0,0.665,0.0108472080901265
-1.5,0.2666,0.3333,0.6950000000000001,0.0027726329863071
-1.5,0.1333,0.0,0.535,0.0082187447696924
-1.0,1.0,0.6,0.265,0.0463803894817829
-3.0,0.2,-1.0,0.245,0.6474433541297913
-1.0,0.8,0.6,0.325,0.0300906989723444
0.5,1.0,-0.8,0.535,0.0084642907604575
0.5,1.0,0.0,0.28500000000000003,0.0042664892971515
-1.0,0.6666,-0.2,0.08499999999999999,0.2049262523651123
-1.0,0.0,0.0666,0.405,0.0136940572410821
-3.0,0.2666,0.2666,0.065,0.6958646178245544
0.5,0.1333,0.0666,0.215,0.0064892992377281
-1.5,0.0,-0.2,0.385,0.0355607233941555
-1.0,0.5333,0.3333,0.315,0.0247456952929496
0.0,0.2666,0.2666,0.495,0.0016679313266649
-1.0,-0.4,0.2666,0.645,0.0017235141713172
-1.5,0.1333,0.0666,0.735,0.001214757328853
-1.0,-0.5333,0.3333,0.5650000000000001,0.0051920781843364
-3.0,-0.6,0.6,0.07500000000000001,0.929539680480957
-1.0,0.0,0.0,0.725,0.0008616548147983
-1.5,0.0,-1.0,0.28500000000000003,0.1924862116575241
-3.0,0.8,-1.0,0.445,0.1010333746671676
-1.0,-0.8,1.0,0.505,0.0207170844078064
0.0,-0.5333,0.0666,0.355,0.0008113965741358
0.5,0.8,0.6,0.275,0.0375872030854225
-1.5,0.5333,0.3333,0.07500000000000001,0.1982141733169556
0.5,-0.4,0.0,0.585,0.0003753167111426
0.5,0.8,-0.8,0.795,0.0035919537767767
0.5,1.0,1.0,0.08499999999999999,0.1776921153068542
-3.0,0.0,0.0666,0.765,0.0098157413303852
0.5,-0.4,0.0666,0.405,0.0013976687332615
-1.5,0.6666,0.3333,0.535,0.0107586402446031
-1.0,-0.4,0.2666,0.045,0.075423777103424
-3.0,-0.8,-1.0,0.725,0.0235493313521146
-1.5,0.2,-0.2,0.405,0.0285985879600048
0.5,-0.4,0.0666,0.41500000000000004,0.001470620627515
-3.0,-0.8,0.6,0.605,0.0262501817196607
-3.0,0.8,-1.0,0.065,1.6012052297592163
0.5,0.8,-0.2,0.20500000000000002,0.0019346440676599
0.5,0.0,0.2666,0.035,0.0221777167171239
0.5,0.5333,0.0666,0.635,0.0003493491676636
-1.0,-0.4,0.3333,0.475,0.0088140340521931
-1.5,-0.8,-1.0,0.545,0.0176303777843713
-1.5,0.0,0.0,0.025,0.1608135998249054
-1.0,-0.5333,0.0666,0.725,0.0012412437936291
0.5,0.0,-1.0,0.625,0.0109738986939191
0.0,-0.5333,-0.2,0.675,0.0003962020855396
-1.0,-1.0,-0.2,0.275,0.053364310413599
0.5,0.1333,0.0,0.555,0.0004153976333327
0.0,0.2666,-0.2,0.535,0.000289349554805
0.5,0.8,0.0,0.715,0.0002537670661695
0.0,0.1333,0.0666,0.745,7.67113670008257e-05
-3.0,-0.4,0.3333,0.675,0.0212116129696369
0.5,-0.8,-1.0,0.395,0.019134534522891
-1.0,1.0,1.0,0.245,0.0625655353069305
0.5,-0.6,1.0,0.185,0.09809510409832
0.0,0.1333,0.3333,0.795,0.0005559339188039
0.5,-1.0,-1.0,0.425,0.0185776390135288
-1.0,-0.5333,0.0,0.785,0.0017148004844784
0.5,1.0,0.0,0.315,0.00288543314673
-3.0,1.0,-0.8,0.005,0.0708011016249656
0.5,0.5333,0.3333,0.225,0.0187754184007644
-1.5,0.5333,0.0666,0.605,0.0052851499058306
-1.5,0.0,0.0,0.7050000000000001,0.0036553700920194
0.5,0.2,-1.0,0.155,0.0352031737565994
-3.0,0.0,-0.2,0.025,0.7006438374519348
-1.0,0.1333,0.2666,0.08499999999999999,0.1324157118797302
0.0,0.1333,0.0666,0.555,0.0001961031375685
-1.0,-1.0,-0.2,0.655,0.0020189061760902
-1.5,1.0,-1.0,0.755,0.0069495011121034
-3.0,0.8,0.0,0.6950000000000001,0.0126538183540105
-1.0,0.6666,0.0666,0.365,0.0148960705846548
-1.0,-0.5333,0.0,0.555,0.0026616896502673
-1.5,-0.5333,0.2666,0.065,0.2195420861244201
-1.5,0.2666,0.0666,0.445,0.0182458721101284
0.5,-0.4,0.3333,0.675,0.0011460341047495
0.0,0.6666,0.2666,0.535,0.0013377964496612
-1.5,0.6666,0.2666,0.34500000000000003,0.0417581982910633
-1.0,-0.5333,0.0666,0.215,0.0785762220621109
-3.0,-1.0,-0.8,0.475,0.0984213277697563
-3.0,0.6666,0.0,0.275,0.3308678269386291
-3.0,0.0,-0.2,0.535,0.0391712598502636
-3.0,0.2666,0.2666,0.465,0.0591296404600143
-3.0,0.0,0.0,0.095,1.401576280593872
0.5,0.8,0.6,0.785,0.0023968718014657
-1.0,0.0,0.3333,0.375,0.0170159097760915
-1.5,0.5333,0.0666,0.08499999999999999,0.3053451776504517
0.5,1.0,0.6,0.135,0.0739966407418251
0.5,-0.5333,0.0666,0.11499999999999999,0.0038767787627875
0.5,0.6666,-0.2,0.035,0.0075047626160085
-1.5,0.2666,-0.2,0.20500000000000002,0.1973296999931335
-1.0,0.8,0.0,0.445,0.009026201441884
0.0,0.6666,0.0,0.645,6.55234107398428e-05
-1.0,0.8,-1.0,0.215,0.2102189809083938
-1.5,0.6666,0.2666,0.065,0.1425286084413528
-1.0,0.8,-0.2,0.165,0.1694140881299972
0.0,0.0,0.0666,0.065,0.0046298801898956
-1.0,0.6666,0.3333,0.505,0.005327187012881
-3.0,-0.6,1.0,0.425,0.0895711407065391
0.5,-1.0,0.0,0.535,0.0006308398442342
0.5,0.8,0.6,0.325,0.0227208621799945
0.5,0.2,-0.2,0.165,0.0010827651713043
0.0,-0.4,0.0,0.575,0.0001190061011584
-3.0,0.8,-0.8,0.325,0.2754367589950561
0.5,0.5333,0.3333,0.10500000000000001,0.0315959639847278
0.5,0.0,-0.2,0.255,0.0015547960065305
-1.0,0.8,-0.2,0.005,0.0049584610387682
-1.0,-0.6,1.0,0.215,0.0651689544320106
-3.0,0.1333,0.3333,0.34500000000000003,0.1425104886293411
-1.5,0.2666,0.2666,0.055,0.144926905632019
-3.0,0.2666,0.0,0.785,0.0087976139038801
-1.5,0.1333,0.3333,0.545,0.0122513528913259
-3.0,1.0,-1.0,0.365,0.2089849859476088
0.5,0.8,-1.0,0.685,0.008347725495696
-1.0,1.0,-1.0,0.475,0.031253233551979
-1.0,0.5333,0.0666,0.545,0.0036480391863733
-1.5,0.6666,0.0,0.6950000000000001,0.0027313539758324
0.0,-0.4,0.0666,0.305,0.0014087845338508
-3.0,0.1333,0.2666,0.015,0.2769093811511993
-1.0,0.0,-0.8,0.435,0.0320563800632953
-1.0,-1.0,0.0,0.405,0.0145806409418582
0.5,0.2,0.6,0.5650000000000001,0.0057274932041764
-1.5,-1.0,-0.2,0.7050000000000001,0.0026394191663712
-3.0,0.2,1.0,0.535,0.0585892982780933
-3.0,-0.5333,0.2666,0.195,0.602484405040741
0.0,0.6666,0.2666,0.735,0.0006052438984625
-1.5,0.1333,0.0666,0.295,0.064409501850605
0.5,-0.8,-0.2,0.605,0.0006139855831861
0.5,0.0,-0.2,0.435,0.0012405890738591
-1.5,-1.0,0.0,0.025,0.2518685758113861
0.5,0.1333,0.3333,0.495,0.0030787365976721
-1.0,-1.0,-0.2,0.7050000000000001,0.0034185824915766
-3.0,0.8,-1.0,0.785,0.0114174885675311
-3.0,1.0,0.6,0.745,0.0130709214136004
-3.0,0.2,0.6,0.505,0.0451788492500782
0.5,0.6666,-0.2,0.055,0.0039434731006622
-1.0,0.1333,0.2666,0.125,0.1363022178411483
-3.0,-0.5333,0.0,0.11499999999999999,1.290243148803711
-1.0,0.6666,0.2666,0.315,0.0297734905034303
-1.5,-0.5333,-0.2,0.195,0.2115570455789566
-3.0,-0.8,-0.8,0.045,1.4024237394332886
-1.5,-0.5333,0.2666,0.07500000000000001,0.2639329731464386
0.5,0.2666,-0.2,0.6950000000000001,0.0004774804110638
-1.0,-0.6,-1.0,0.765,0.0056070336140692
-1.0,-0.8,-1.0,0.10500000000000001,0.6169041395187378
0.5,0.5333,0.0666,0.125,0.0119819389656186
-1.5,0.5333,0.0666,0.785,0.0017603796441107
-3.0,0.6666,-0.2,0.295,0.2587929368019104
0.5,0.2,0.0,0.7050000000000001,0.0001541719393571
-1.0,0.2666,0.0666,0.625,0.0015318935038521
-1.5,0.6666,0.2666,0.055,0.1275463551282882
-1.5,0.5333,0.0666,0.535,0.0082159042358398
-3.0,-0.5333,0.2666,0.215,0.5010907649993896
0.5,0.8,-0.8,0.655,0.0051585128530859
-1.5,0.6666,0.0,0.315,0.0622628107666969
-1.0,-0.6,0.6,0.175,0.0899696350097656
-3.0,0.6666,-0.2,0.595,0.0174462553113698
0.5,-1.0,-1.0,0.41500000000000004,0.0177094396203756
-1.0,-0.5333,0.0666,0.385,0.0146034806966781
-1.0,0.6666,0.0,0.535,0.0050205918960273
-1.5,-0.6,-0.8,0.715,0.0065214154310524
-1.5,-0.8,-1.0,0.325,0.1057153865694999
-1.5,0.0,-0.8,0.675,0.0109941335394978
-1.5,0.1333,0.3333,0.41500000000000004,0.0221016034483909
0.5,-0.8,1.0,0.725,0.0073082959279417
-3.0,-1.0,-1.0,0.575,0.0403569750487804
-3.0,0.0,0.0666,0.045,0.6583331823348999
0.5,1.0,-1.0,0.645,0.0094689363613724
-3.0,0.0,0.0666,0.785,0.0143061792477965
-1.5,1.0,-0.8,0.125,0.6186313033103943
-3.0,-1.0,-0.8,0.035,1.3079557418823242
-3.0,0.0,0.0666,0.655,0.0120119247585535
-3.0,0.5333,0.3333,0.365,0.1332587003707885
-1.5,-0.4,0.0,0.745,0.0032529307063668
-3.0,0.0,0.0,0.735,0.0089909024536609
0.0,0.5333,-0.2,0.585,0.0003615529567468
-1.0,0.2666,0.3333,0.20500000000000002,0.063754566013813
-1.0,-0.5333,0.2666,0.455,0.010000211186707
0.0,-0.4,0.0,0.225,0.0031827047932893
-3.0,0.0,1.0,0.525,0.047848179936409
-1.0,-0.6,0.6,0.455,0.0138758867979049
-1.0,0.8,-0.8,0.765,0.002789003541693
-1.5,0.0,-0.2,0.10500000000000001,0.4543272852897644
-1.0,0.0,0.0,0.375,0.0163764860481023
-1.0,0.0,-0.2,0.055,0.1676587909460067
-1.0,0.6666,0.0666,0.395,0.0131967337802052
-1.5,0.0,0.2666,0.555,0.0090231820940971
0.5,0.1333,0.3333,0.005,0.0051060719415545
-3.0,0.2666,0.0666,0.635,0.0107034696266055
0.0,-0.5333,0.0,0.685,7.246567110996693e-05
0.5,-0.8,0.6,0.065,0.0341129787266254
0.0,0.2666,0.2666,0.28500000000000003,0.0047629009932279
0.0,0.6666,0.0,0.135,0.0090305432677268
0.5,0.2666,0.0666,0.065,0.0102240638807415
0.5,-0.6,1.0,0.235,0.0715923234820365
0.0,0.0,0.3333,0.735,0.0006771695334464
-3.0,0.0,0.3333,0.405,0.0822543427348136
0.5,0.1333,-0.2,0.665,0.0004513856547418
-1.0,-0.4,0.0,0.455,0.0087140267714858
-1.5,0.2,-1.0,0.735,0.00482595898211
-1.5,0.0,-0.2,0.675,0.001543405582197
-1.5,0.2,-0.8,0.155,0.5182993412017822
0.5,1.0,-0.2,0.045,0.0123982019722461
0.5,0.2,-0.2,0.685,0.0004856873420067
-1.0,0.5333,-0.2,0.10500000000000001,0.23679518699646
-3.0,0.2,-0.8,0.055,1.355014085769653
-1.0,-0.4,0.2666,0.10500000000000001,0.1669894605875015
0.0,-0.4,0.3333,0.045,0.0002902897249441
0.5,0.2,-0.2,0.735,0.0003798882244154
-1.5,0.8,0.6,0.11499999999999999,0.2253810465335846
-1.0,0.5333,0.0666,0.6950000000000001,0.0023333872668445
-1.0,-0.8,-0.8,0.595,0.0118268392980098
-1.0,0.2666,-0.2,0.425,0.0141515890136361
-1.0,0.2,-1.0,0.485,0.0294537711888551
-1.0,1.0,0.0,0.055,0.088285245001316
0.5,-0.6,-0.8,0.11499999999999999,0.0361703261733055
-3.0,0.2666,0.0,0.275,0.3102663159370422
0.5,0.5333,0.3333,0.385,0.005285523366183
-1.5,-0.4,0.0666,0.6950000000000001,0.0006630009738728
-1.5,-0.6,-0.2,0.41500000000000004,0.0305424891412258
-3.0,-0.6,-1.0,0.535,0.0595043301582336
-1.5,0.0,-0.8,0.445,0.0415174439549446
0.0,-0.5333,0.2666,0.185,0.0063932053744792
-1.0,-0.5333,-0.2,0.775,0.0011707921512424
-1.0,0.6666,-0.2,0.455,0.0107307368889451
-1.0,-0.5333,0.0,0.275,0.041463203728199
0.5,-0.6,0.6,0.685,0.0037916037254035
-1.0,0.6666,-0.2,0.405,0.0165908448398113
0.5,0.8,0.6,0.655,0.0042803129181265
-1.0,-0.5333,0.2666,0.535,0.0052924547344446
-1.0,0.0,0.0,0.225,0.0689298510551452
-1.0,-1.0,0.6,0.555,0.0068691177293658
-1.0,-1.0,0.0,0.11499999999999999,0.2558735013008117
-1.5,0.0,-1.0,0.375,0.0803413912653923
0.5,0.6666,0.3333,0.555,0.0020563658326864
0.5,1.0,0.6,0.505,0.0076570562086999
0.0,0.1333,0.3333,0.395,0.0030877140816301
-3.0,0.2666,0.0,0.14500000000000002,0.9754130840301514
-1.0,0.0,0.0,0.7050000000000001,0.0012077218852937
-3.0,0.1333,0.2666,0.595,0.0169300604611635
0.0,-0.4,0.0,0.20500000000000002,0.0050101787783205
0.5,0.2666,0.3333,0.745,0.0006453489186242
0.0,0.5333,-0.2,0.685,0.0001726572227198
-1.5,-0.4,0.3333,0.405,0.0259903669357299
-1.5,-0.5333,0.2666,0.665,0.0032323272898793
-1.0,0.0,0.0,0.155,0.1648423671722412
-1.5,1.0,0.0,0.505,0.0095303952693939
-1.0,0.2,0.0,0.305,0.0363486893475055
-1.5,0.1333,0.3333,0.34500000000000003,0.0409507974982261
-1.5,0.2,0.6,0.07500000000000001,0.1660916209220886
-3.0,0.1333,0.3333,0.275,0.2882098257541656
-3.0,0.2,-0.2,0.015,0.4412380158901215
-1.5,1.0,0.0,0.355,0.0459048859775066
-1.5,0.2,-0.2,0.5650000000000001,0.0071485517546534
-1.5,0.8,-0.8,0.375,0.0651460289955139
0.5,0.0,0.6,0.675,0.0034257115330547
-1.5,-0.4,0.2666,0.315,0.0509552806615829
0.5,-0.5333,0.3333,0.525,0.0022157160565257
-1.0,0.5333,-0.2,0.585,0.0028848266229033
-3.0,0.0,0.0666,0.445,0.0654769465327262
-3.0,0.8,0.0,0.745,0.0116158593446016
-1.5,0.5333,0.0666,0.015,0.0563492067158222
-1.5,0.0,0.3333,0.555,0.0091446815058588
-1.5,-0.8,-0.2,0.055,0.3902641832828522
-1.0,0.8,-1.0,0.245,0.153916597366333
0.0,0.0,0.0,0.545,9.4184884801507e-05
-3.0,0.2,0.6,0.365,0.1381697505712509
-3.0,0.0,-1.0,0.305,0.4114729464054108
-1.5,0.2666,0.0666,0.015,0.0742030292749404
-3.0,0.5333,0.0666,0.065,0.7493284344673157
-1.5,0.8,0.0,0.445,0.026165697723627
-1.0,-0.6,0.6,0.41500000000000004,0.0189022794365882
-3.0,-0.8,-0.8,0.155,1.553049087524414
0.5,0.2,-1.0,0.435,0.0170627366751432
-3.0,-0.6,0.6,0.195,0.6147900223731995
0.0,-0.5333,0.3333,0.5650000000000001,0.0016667956952005
0.5,0.2666,-0.2,0.235,0.00130554032512
-3.0,0.2666,0.2666,0.535,0.0463068708777427
-1.0,0.1333,0.2666,0.225,0.060852762311697
-1.5,-0.4,-0.2,0.5650000000000001,0.0044760899618268
0.5,1.0,-1.0,0.685,0.0089458608999848
0.0,0.2666,0.0666,0.10500000000000001,0.0100820148363709
0.5,0.2,1.0,0.315,0.0508210510015487
0.5,0.0,0.0,0.485,0.0007766096387058
-1.0,-0.4,-0.2,0.5650000000000001,0.0025051650591194
-1.5,0.0,0.6,0.775,0.0047125690616667
-1.5,0.5333,0.2666,0.795,0.0020302631892263
0.5,1.0,-0.8,0.07500000000000001,0.0167592260986566
0.5,-0.5333,0.3333,0.295,0.0098115438595414
-1.5,0.5333,0.0666,0.455,0.0152542740106582
-1.5,-0.8,-0.8,0.385,0.0633671879768371
-1.5,-1.0,1.0,0.405,0.0449118018150329
0.5,0.0,1.0,0.255,0.0686933025717735
0.5,0.8,-0.2,0.435,0.0011472997721284
0.0,-0.4,0.0666,0.735,8.902780973585322e-05
-1.0,-1.0,-0.8,0.755,0.002254731953144
-1.5,-0.8,-0.2,0.325,0.0683265849947929
-3.0,-1.0,1.0,0.405,0.0903773233294487
-1.0,0.6666,0.3333,0.035,0.0200699046254158
0.5,0.8,-1.0,0.025,0.014809020794928
0.5,-1.0,1.0,0.015,0.0467965379357338
-1.0,0.2666,0.0666,0.11499999999999999,0.1839722096920013
-1.0,0.5333,0.2666,0.485,0.0064765382558107
-1.0,-0.6,1.0,0.765,0.0064938217401504
0.5,0.2,-0.2,0.745,0.0005158110288903
-3.0,0.6666,-0.2,0.445,0.0570180602371692
-3.0,0.2666,0.0,0.575,0.0209149308502674
-3.0,0.0,1.0,0.325,0.1920081377029419
-3.0,0.6666,-0.2,0.555,0.0221117436885833
0.5,0.0,-0.8,0.355,0.0132324630394577
0.0,-0.5333,0.0,0.6950000000000001,1.4531182387145236e-05
0.5,-0.5333,0.0666,0.435,0.0014125327579677
0.5,0.2666,0.3333,0.355,0.0068440996110439
-3.0,0.2666,0.3333,0.035,0.4673869013786316
-1.0,0.5333,-0.2,0.365,0.020645797252655
-1.0,-0.5333,0.2666,0.335,0.0234947986900806
-1.5,0.1333,-0.2,0.405,0.0295698344707489
-1.5,-0.5333,-0.2,0.155,0.337602287530899
0.5,1.0,-1.0,0.545,0.0132074542343616
0.0,0.0,0.0,0.035,0.0021528943907469
0.5,-0.8,-0.8,0.555,0.0090162940323352
-1.0,0.8,0.0,0.015,0.0193944312632083
0.0,-0.4,0.2666,0.685,0.0008017405634745
-3.0,0.1333,0.0,0.465,0.0522442199289798
-1.0,0.0,-0.8,0.355,0.0479255467653274
-1.0,0.5333,-0.2,0.045,0.110194906592369
-1.0,1.0,-1.0,0.675,0.0078207943588495
-1.0,-1.0,-0.8,0.775,0.0049578752368688
-1.5,0.0,0.2666,0.585,0.0087583567947149
-1.0,-0.6,-1.0,0.445,0.0337424650788307
-1.0,0.1333,0.3333,0.125,0.1252618134021759
-3.0,0.2,-1.0,0.545,0.0633089616894722
-1.5,-0.4,0.3333,0.275,0.0777184888720512
-1.0,-0.5333,0.0,0.065,0.162685364484787
-1.5,1.0,1.0,0.185,0.150533452630043
0.5,-0.4,0.0,0.185,0.0039149522781372
-1.0,0.1333,-0.2,0.455,0.0126238111406564
0.0,-0.5333,0.3333,0.585,0.0015329250600188
0.5,0.0,0.2666,0.455,0.0026734857819974
0.5,0.0,0.0,0.14500000000000002,0.0057161189615726
-3.0,0.2,0.6,0.335,0.1720476150512695
-3.0,0.8,-0.8,0.125,1.7119404077529907
0.0,-0.4,-0.2,0.425,0.0007342619937844
-3.0,0.2,-0.2,0.7050000000000001,0.0102409441024065
0.0,-0.5333,-0.2,0.365,0.0010096621699631
-1.0,-0.6,0.6,0.665,0.0056237601675093
0.5,0.2666,0.0666,0.41500000000000004,0.0014639089349657
0.5,0.2666,0.3333,0.425,0.0052215899340808
-3.0,0.2666,0.2666,0.245,0.3715490102767944
-1.5,0.1333,0.0,0.455,0.017704227939248
-3.0,-0.5333,0.2666,0.365,0.1058249250054359
0.5,-0.5333,-0.2,0.225,0.00117290741764
0.0,-0.5333,0.3333,0.555,0.0017795850289985
-3.0,0.2,-1.0,0.725,0.0203695967793464
0.5,0.8,0.6,0.455,0.0112689407542347
0.0,0.0,0.2666,0.6950000000000001,0.0004810995305888
0.0,-0.5333,0.2666,0.655,0.0007002909551374
-1.0,0.2666,-0.2,0.34500000000000003,0.0263118054717779
0.5,0.2,0.0,0.755,0.0001337642170256
-1.5,0.6666,0.2666,0.685,0.0024963228497654
-1.5,1.0,0.0,0.405,0.02948759496212
-3.0,0.1333,0.0,0.725,0.0077768191695213
-3.0,0.8,1.0,0.095,0.759199321269989
-1.5,-1.0,1.0,0.595,0.017696464434266
0.0,-0.4,0.3333,0.005,0.0001971572492038
-1.5,-0.6,-1.0,0.645,0.0104972496628761
0.5,-0.8,-0.2,0.535,0.0009796076919883
0.0,0.6666,-0.2,0.615,0.0003343318239785
-1.5,-1.0,1.0,0.495,0.0252238810062408
-1.0,0.2666,0.0,0.315,0.0298884771764278
-3.0,0.2,0.6,0.07500000000000001,0.8297524452209473
-3.0,0.1333,0.3333,0.10500000000000001,1.0718100070953371
-1.0,-1.0,1.0,0.465,0.0222190264612436
-3.0,-1.0,-0.2,0.605,0.0184197183698415
-1.0,0.5333,0.2666,0.795,0.0012188892578706
-3.0,0.0,-0.2,0.665,0.0122539401054382
0.5,0.1333,0.0666,0.685,0.0003129884426016
-1.0,0.2,-0.8,0.5650000000000001,0.0091632939875125
-3.0,-1.0,-1.0,0.485,0.082941822707653
0.5,0.1333,0.2666,0.235,0.013011067174375
0.5,-1.0,1.0,0.685,0.0099561354145407
-3.0,-0.8,-1.0,0.295,0.4349067211151123
0.5,0.0,0.3333,0.055,0.0257024504244327
-3.0,0.8,-1.0,0.555,0.0425450950860977
0.5,-0.5333,0.0666,0.605,0.0004384979256428
-1.5,0.0,0.0,0.655,0.005302189849317
-3.0,0.8,0.0,0.725,0.0130180027335882
0.0,-0.5333,0.0666,0.035,0.0059769819490611
0.0,-0.4,0.0666,0.755,4.394358256831765e-05
0.5,0.0,1.0,0.615,0.0118492990732193
-1.5,0.6666,0.0666,0.665,0.0031696152873337
-1.5,0.8,1.0,0.195,0.1376838535070419
0.5,0.5333,0.0,0.795,0.0002039381797658
-1.5,0.2,0.6,0.535,0.01509272120893
0.5,-0.5333,0.3333,0.645,0.0015274977777153
-1.5,-0.4,0.2666,0.485,0.0124092046171426
-1.0,-0.4,0.0666,0.495,0.0074520269408822
-3.0,0.0,-0.8,0.7050000000000001,0.016712250187993
-1.5,0.5333,0.0666,0.735,0.0032341484911739
0.5,0.0,0.3333,0.005,0.0039725736714899
-1.5,-0.4,0.0666,0.455,0.0166196059435606
-1.0,-1.0,1.0,0.305,0.0457982048392295
-3.0,1.0,-0.8,0.525,0.0604273453354835
-1.0,-0.4,0.0666,0.625,0.001561474869959
-1.5,0.2,-0.2,0.10500000000000001,0.5185041427612305
-3.0,0.8,-1.0,0.455,0.0994726791977882
-3.0,0.8,-1.0,0.795,0.0097860191017389
-3.0,0.8,1.0,0.175,0.5705400705337524
-1.5,-0.8,-0.2,0.795,0.0025758866686373
0.5,0.2,0.0,0.11499999999999999,0.0066295154392719
-1.0,0.0,1.0,0.425,0.0312609560787677
-1.0,-1.0,-0.8,0.735,0.0054017640650272
-3.0,0.2666,0.3333,0.445,0.0630727931857109
-1.5,0.2666,0.0666,0.555,0.0082607697695493
-1.0,-0.8,1.0,0.495,0.0237622112035751
-3.0,-0.5333,0.0,0.185,0.7092508673667908
0.5,0.0,-0.8,0.295,0.0147874513640999
-1.0,-0.5333,-0.2,0.465,0.0112195862457156
-3.0,1.0,-1.0,0.795,0.01126204803586
-1.5,0.8,1.0,0.325,0.0672202855348587
0.5,0.5333,-0.2,0.07500000000000001,0.0009992249542847
-1.5,0.2,-0.2,0.07500000000000001,0.4238772690296173
0.5,-1.0,0.0,0.225,0.003225123276934
-3.0,0.0,0.0,0.045,0.7760958671569824
-1.0,0.0,0.6,0.7050000000000001,0.0051679629832506
-1.5,1.0,-0.2,0.10500000000000001,0.4410198628902435
-1.5,0.6666,0.2666,0.275,0.0778532028198242
-3.0,0.6666,0.2666,0.395,0.1004478633403778
0.5,1.0,-0.2,0.125,0.0034806318581104
-3.0,-0.5333,0.0,0.525,0.0362176410853862
-1.0,0.0,-0.2,0.275,0.0441889278590679
0.0,0.6666,0.0,0.225,0.0033429469913244
0.5,-1.0,-1.0,0.045,0.1005067527294159
0.5,-0.8,0.6,0.14500000000000002,0.047784361988306
-1.5,0.2,-0.8,0.135,0.6427739262580872
0.5,-0.8,-0.2,0.065,0.0033557780552655
0.5,-0.6,-1.0,0.355,0.0230759419500827
0.5,0.1333,0.2666,0.14500000000000002,0.0211764425039291
-1.0,0.0,0.6,0.545,0.0086745303124189
0.5,0.0,0.0,0.425,0.0012534704292193
0.5,0.1333,0.0666,0.005,0.0018795547075569
0.0,-0.4,0.3333,0.335,0.0041418927721679
-1.5,-0.4,0.0,0.675,0.0024464984890073
0.0,0.6666,-0.2,0.425,0.0006249484722502
-1.0,0.8,0.6,0.055,0.0147669771686196
-1.0,0.1333,0.0,0.495,0.0068900641053915
-1.0,0.2,-1.0,0.595,0.0114996694028377
0.0,0.1333,-0.2,0.755,0.0001764420594554
-1.0,0.0,-0.2,0.215,0.10084118694067
-1.5,0.5333,0.3333,0.675,0.0034059388563036
0.5,0.2,0.0,0.795,0.0001231446512974
-1.5,0.0,-0.2,0.28500000000000003,0.0971986055374145
-3.0,1.0,1.0,0.655,0.0316516160964965
-1.0,1.0,-1.0,0.465,0.0213689524680376
0.5,-0.4,0.3333,0.07500000000000001,0.015082323923707
0.5,0.2666,0.0,0.045,0.0086302440613508
-1.0,0.6666,0.0,0.135,0.1483086943626403
-3.0,0.1333,0.0,0.7050000000000001,0.0033365208655595
0.5,0.1333,0.3333,0.375,0.006772032007575
-1.5,-0.4,0.2666,0.515,0.0141484579071402
0.5,0.2666,0.2666,0.385,0.004985892213881
-1.5,1.0,-0.8,0.745,0.0048870639875531
-1.5,-0.4,0.0666,0.665,0.0026631029322743
-1.0,0.1333,0.0666,0.605,0.002672430826351
-3.0,0.2,-1.0,0.525,0.0577370524406433
0.0,0.1333,0.2666,0.665,0.0008639394072815
0.0,-0.4,0.0,0.455,0.0001465218228986
-3.0,0.2,-0.8,0.385,0.182653471827507
0.0,0.5333,-0.2,0.675,0.0002347979025216
-1.5,-0.8,1.0,0.785,0.0062908744439482
-1.5,-0.8,-0.8,0.065,0.6657505035400391
-1.5,-1.0,0.6,0.645,0.0109628522768616
-3.0,0.0,-0.2,0.765,0.0136509239673614
